Width,Height,Aspect Ratio,File Size (KB),Class
474,474,1.0,15.517578125,Diplodocus
474,200,2.37,9.4658203125,Diplodocus
474,266,1.781954887218045,36.875,Diplodocus
474,474,1.0,41.50390625,Diplodocus
474,674,0.7032640949554896,54.8232421875,Diplodocus
474,266,1.781954887218045,8.634765625,Diplodocus
474,474,1.0,33.3876953125,Diplodocus
474,474,1.0,27.59765625,Diplodocus
474,283,1.674911660777385,15.265625,Diplodocus
474,613,0.7732463295269169,29.0634765625,Diplodocus
474,474,1.0,22.87890625,Diplodocus
474,315,1.5047619047619047,30.9765625,Diplodocus
400,167,2.395209580838323,13.6357421875,Diplodocus
474,236,2.0084745762711864,23.9033203125,Diplodocus
474,270,1.7555555555555555,7.517578125,Diplodocus
474,474,1.0,14.5791015625,Diplodocus
474,474,1.0,24.134765625,Diplodocus
474,474,1.0,53.3984375,Diplodocus
474,266,1.781954887218045,16.986328125,Diplodocus
474,165,2.8727272727272726,7.0595703125,Diplodocus
474,141,3.3617021276595747,7.4755859375,Diplodocus
474,116,4.086206896551724,7.1533203125,Diplodocus
474,704,0.6732954545454546,26.4404296875,Diplodocus
474,248,1.9112903225806452,8.197265625,Diplodocus
474,474,1.0,17.9453125,Diplodocus
474,219,2.164383561643836,8.044921875,Diplodocus
474,342,1.3859649122807018,35.2265625,Diplodocus
474,607,0.7808896210873146,33.548828125,Diplodocus
474,265,1.788679245283019,25.46484375,Diplodocus
474,676,0.7011834319526628,36.1455078125,Diplodocus
450,300,1.5,10.080078125,Diplodocus
474,355,1.3352112676056338,16.6650390625,Diplodocus
474,444,1.0675675675675675,19.28515625,Diplodocus
474,266,1.781954887218045,20.412109375,Diplodocus
474,319,1.4858934169278997,21.248046875,Diplodocus
474,139,3.4100719424460433,6.5244140625,Diplodocus
474,316,1.5,14.3681640625,Diplodocus
474,474,1.0,45.6337890625,Diplodocus
474,266,1.781954887218045,16.810546875,Diplodocus
474,250,1.896,17.0322265625,Diplodocus
474,266,1.781954887218045,10.0234375,Diplodocus
474,315,1.5047619047619047,29.8662109375,Diplodocus
474,278,1.7050359712230216,37.78125,Diplodocus
400,400,1.0,20.1630859375,Diplodocus
474,266,1.781954887218045,29.515625,Parasaurolophus
474,266,1.781954887218045,12.984375,Parasaurolophus
474,445,1.0651685393258428,32.4677734375,Parasaurolophus
474,404,1.1732673267326732,28.4287109375,Parasaurolophus
474,328,1.4451219512195121,40.080078125,Parasaurolophus
474,398,1.1909547738693467,19.6591796875,Parasaurolophus
474,266,1.781954887218045,11.9404296875,Parasaurolophus
474,374,1.267379679144385,61.5654296875,Parasaurolophus
474,266,1.781954887218045,20.4140625,Parasaurolophus
474,338,1.4023668639053255,25.5048828125,Parasaurolophus
474,335,1.4149253731343283,22.3134765625,Parasaurolophus
474,296,1.6013513513513513,9.841796875,Parasaurolophus
474,538,0.8810408921933085,17.361328125,Parasaurolophus
474,355,1.3352112676056338,21.00390625,Parasaurolophus
474,304,1.5592105263157894,34.3779296875,Parasaurolophus
474,266,1.781954887218045,15.7705078125,Parasaurolophus
474,474,1.0,27.763671875,Parasaurolophus
474,294,1.6122448979591837,15.8994140625,Parasaurolophus
474,474,1.0,21.0947265625,Parasaurolophus
474,315,1.5047619047619047,43.71484375,Parasaurolophus
474,244,1.9426229508196722,11.4599609375,Parasaurolophus
474,355,1.3352112676056338,15.8935546875,Parasaurolophus
474,388,1.2216494845360826,48.73828125,Parasaurolophus
474,484,0.9793388429752066,17.21875,Parasaurolophus
474,499,0.9498997995991983,67.6513671875,Parasaurolophus
474,474,1.0,26.1728515625,Parasaurolophus
474,329,1.4407294832826747,25.0029296875,Parasaurolophus
474,355,1.3352112676056338,50.998046875,Parasaurolophus
474,711,0.6666666666666666,51.94140625,Parasaurolophus
474,356,1.3314606741573034,34.2275390625,Parasaurolophus
474,355,1.3352112676056338,50.3115234375,Parasaurolophus
474,355,1.3352112676056338,34.134765625,Parasaurolophus
474,295,1.6067796610169491,32.654296875,Parasaurolophus
474,321,1.4766355140186915,48.615234375,Parasaurolophus
474,474,1.0,16.150390625,Parasaurolophus
474,316,1.5,22.4423828125,Parasaurolophus
474,425,1.1152941176470588,18.486328125,Parasaurolophus
474,355,1.3352112676056338,32.71484375,Parasaurolophus
474,698,0.6790830945558739,47.6884765625,Parasaurolophus
474,267,1.7752808988764044,22.98828125,Parasaurolophus
474,288,1.6458333333333333,29.322265625,Parasaurolophus
474,418,1.1339712918660287,25.0537109375,Parasaurolophus
474,474,1.0,44.3095703125,Parasaurolophus
474,474,1.0,26.9228515625,Parasaurolophus
474,269,1.762081784386617,8.4501953125,Parasaurolophus
474,355,1.3352112676056338,27.39453125,Parasaurolophus
474,261,1.8160919540229885,22.2578125,Parasaurolophus
474,338,1.4023668639053255,19.1181640625,Parasaurolophus
474,395,1.2,49.66796875,Parasaurolophus
474,474,1.0,27.4248046875,Parasaurolophus
474,474,1.0,56.2685546875,Parasaurolophus
474,300,1.58,26.91015625,Parasaurolophus
474,275,1.7236363636363636,21.962890625,Parasaurolophus
474,281,1.686832740213523,25.1298828125,Parasaurolophus
474,474,1.0,30.4248046875,Parasaurolophus
474,306,1.5490196078431373,18.623046875,Parasaurolophus
474,360,1.3166666666666667,39.318359375,Parasaurolophus
474,425,1.1152941176470588,21.244140625,Parasaurolophus
474,284,1.6690140845070423,21.4541015625,Parasaurolophus
474,261,1.8160919540229885,14.19921875,Parasaurolophus
474,506,0.9367588932806324,37.498046875,Parasaurolophus
474,266,1.781954887218045,32.08984375,Parasaurolophus
474,370,1.281081081081081,53.9423828125,Parasaurolophus
474,342,1.3859649122807018,32.8134765625,Parasaurolophus
474,333,1.4234234234234233,16.638671875,Parasaurolophus
474,355,1.3352112676056338,23.326171875,Parasaurolophus
474,267,1.7752808988764044,23.10546875,Parasaurolophus
474,316,1.5,61.4462890625,Parasaurolophus
474,486,0.9753086419753086,37.0390625,Parasaurolophus
474,249,1.9036144578313252,27.298828125,Parasaurolophus
474,248,1.9112903225806452,12.02734375,Parasaurolophus
474,474,1.0,21.2421875,Parasaurolophus
474,330,1.4363636363636363,17.681640625,Parasaurolophus
474,316,1.5,45.359375,Parasaurolophus
474,290,1.6344827586206896,29.0546875,Parasaurolophus
474,474,1.0,36.833984375,Parasaurolophus
474,474,1.0,39.0859375,Parasaurolophus
474,355,1.3352112676056338,48.7431640625,Parasaurolophus
474,474,1.0,21.099609375,Parasaurolophus
474,212,2.2358490566037736,11.1865234375,Parasaurolophus
474,474,1.0,19.46875,Parasaurolophus
474,454,1.0440528634361232,35.7568359375,Parasaurolophus
474,379,1.2506596306068603,34.5625,Parasaurolophus
474,266,1.781954887218045,14.2392578125,Parasaurolophus
474,407,1.1646191646191646,35.4169921875,Parasaurolophus
474,474,1.0,13.7265625,Parasaurolophus
474,304,1.5592105263157894,31.9736328125,Parasaurolophus
474,355,1.3352112676056338,11.287109375,Parasaurolophus
474,474,1.0,24.6728515625,Parasaurolophus
474,474,1.0,22.8544921875,Parasaurolophus
474,324,1.462962962962963,24.96875,Parasaurolophus
474,488,0.9713114754098361,61.822265625,Parasaurolophus
474,395,1.2,35.8486328125,Parasaurolophus
474,343,1.3819241982507289,21.37109375,Parasaurolophus
474,316,1.5,13.240234375,Parasaurolophus
474,369,1.2845528455284554,15.734375,Parasaurolophus
474,300,1.58,11.8515625,Parasaurolophus
474,355,1.3352112676056338,19.4482421875,Parasaurolophus
474,266,1.781954887218045,16.0302734375,Parasaurolophus
474,350,1.3542857142857143,40.50390625,Parasaurolophus
474,474,1.0,21.7568359375,Parasaurolophus
474,266,1.781954887218045,21.5751953125,Parasaurolophus
474,266,1.781954887218045,26.2529296875,Parasaurolophus
474,398,1.1909547738693467,19.6591796875,Parasaurolophus
474,315,1.5047619047619047,23.63671875,Parasaurolophus
474,316,1.5,18.20703125,Parasaurolophus
474,317,1.4952681388012619,26.3193359375,Parasaurolophus
474,401,1.1820448877805487,23.21484375,Parasaurolophus
474,355,1.3352112676056338,33.6416015625,Parasaurolophus
474,266,1.781954887218045,13.5966796875,Parasaurolophus
474,355,1.3352112676056338,59.9140625,Parasaurolophus
474,355,1.3352112676056338,13.3203125,Parasaurolophus
474,474,1.0,42.412109375,Parasaurolophus
474,355,1.3352112676056338,36.1669921875,Parasaurolophus
474,263,1.8022813688212929,39.7265625,Parasaurolophus
474,355,1.3352112676056338,24.12890625,Parasaurolophus
474,355,1.3352112676056338,11.201171875,Parasaurolophus
474,296,1.6013513513513513,15.6845703125,Parasaurolophus
474,284,1.6690140845070423,22.470703125,Parasaurolophus
474,355,1.3352112676056338,17.7802734375,Parasaurolophus
450,450,1.0,14.400390625,Parasaurolophus
474,191,2.481675392670157,22.2021484375,Parasaurolophus
474,379,1.2506596306068603,21.5556640625,Parasaurolophus
474,462,1.025974025974026,18.9345703125,Parasaurolophus
474,163,2.9079754601226995,16.037109375,Parasaurolophus
474,266,1.781954887218045,16.814453125,Parasaurolophus
474,266,1.781954887218045,20.83203125,Parasaurolophus
474,326,1.4539877300613497,44.93359375,Parasaurolophus
474,266,1.781954887218045,19.4775390625,Parasaurolophus
474,261,1.8160919540229885,12.1005859375,Parasaurolophus
474,342,1.3859649122807018,27.77734375,Parasaurolophus
474,266,1.781954887218045,30.6181640625,Parasaurolophus
474,256,1.8515625,13.3740234375,Parasaurolophus
474,358,1.324022346368715,16.83203125,Parasaurolophus
474,312,1.5192307692307692,20.0888671875,Parasaurolophus
474,266,1.781954887218045,17.947265625,Parasaurolophus
474,529,0.8960302457466919,51.39453125,Parasaurolophus
474,474,1.0,30.1943359375,Parasaurolophus
474,257,1.8443579766536966,23.9833984375,Parasaurolophus
474,319,1.4858934169278997,27.2880859375,Parasaurolophus
474,319,1.4858934169278997,33.4404296875,Parasaurolophus
474,400,1.185,43.6474609375,Parasaurolophus
474,523,0.9063097514340345,25.880859375,Parasaurolophus
474,266,1.781954887218045,16.6396484375,Parasaurolophus
474,366,1.2950819672131149,21.2666015625,Parasaurolophus
474,333,1.4234234234234233,19.5810546875,Parasaurolophus
474,316,1.5,24.287109375,Parasaurolophus
474,355,1.3352112676056338,47.9501953125,Parasaurolophus
474,333,1.4234234234234233,16.513671875,Parasaurolophus
474,401,1.1820448877805487,25.5654296875,Parasaurolophus
474,266,1.781954887218045,34.9697265625,Parasaurolophus
474,290,1.6344827586206896,15.9482421875,Parasaurolophus
474,210,2.257142857142857,13.3037109375,Parasaurolophus
474,349,1.3581661891117478,18.783203125,Parasaurolophus
474,421,1.1258907363420427,18.7724609375,Parasaurolophus
474,576,0.8229166666666666,32.5126953125,Parasaurolophus
474,474,1.0,18.265625,Parasaurolophus
474,374,1.267379679144385,35.5546875,Parasaurolophus
474,402,1.1791044776119404,23.109375,Parasaurolophus
474,266,1.781954887218045,13.2294921875,Parasaurolophus
474,248,1.9112903225806452,19.8095703125,Parasaurolophus
474,584,0.8116438356164384,48.0126953125,Parasaurolophus
474,405,1.1703703703703703,29.8212890625,Parasaurolophus
474,474,1.0,17.03125,Parasaurolophus
474,332,1.427710843373494,17.4462890625,Parasaurolophus
474,474,1.0,50.1943359375,Parasaurolophus
474,266,1.781954887218045,9.96875,Parasaurolophus
474,266,1.781954887218045,12.9365234375,Parasaurolophus
474,397,1.1939546599496222,32.9794921875,Parasaurolophus
474,289,1.6401384083044983,15.978515625,Parasaurolophus
474,321,1.4766355140186915,26.96484375,Parasaurolophus
474,333,1.4234234234234233,16.4912109375,Parasaurolophus
474,355,1.3352112676056338,41.0927734375,Parasaurolophus
474,711,0.6666666666666666,90.9873046875,Parasaurolophus
474,316,1.5,12.7216796875,Parasaurolophus
474,310,1.5290322580645161,17.775390625,Parasaurolophus
474,474,1.0,41.6015625,Parasaurolophus
474,293,1.6177474402730376,20.4990234375,Parasaurolophus
474,266,1.781954887218045,13.4814453125,Parasaurolophus
474,304,1.5592105263157894,20.642578125,Parasaurolophus
474,506,0.9367588932806324,24.6982421875,Parasaurolophus
474,372,1.2741935483870968,21.412109375,Parasaurolophus
474,236,2.0084745762711864,13.9892578125,Parasaurolophus
474,256,1.8515625,11.568359375,Parasaurolophus
474,379,1.2506596306068603,18.8525390625,Parasaurolophus
474,357,1.3277310924369747,25.0693359375,Parasaurolophus
474,463,1.0237580993520519,60.1669921875,Parasaurolophus
474,302,1.5695364238410596,24.1162109375,Parasaurolophus
474,333,1.4234234234234233,16.6767578125,Parasaurolophus
474,335,1.4149253731343283,23.15234375,Parasaurolophus
474,397,1.1939546599496222,20.5087890625,Parasaurolophus
474,316,1.5,22.4697265625,Parasaurolophus
474,361,1.3130193905817173,19.9560546875,Parasaurolophus
474,370,1.281081081081081,13.48828125,Parasaurolophus
474,474,1.0,25.748046875,Parasaurolophus
474,474,1.0,58.10546875,Parasaurolophus
467,760,0.6144736842105263,41.6630859375,Parasaurolophus
474,355,1.3352112676056338,27.5673828125,Stegosaurus
474,663,0.7149321266968326,26.2099609375,Stegosaurus
474,273,1.7362637362637363,18.345703125,Stegosaurus
474,474,1.0,25.2744140625,Stegosaurus
474,316,1.5,20.1669921875,Stegosaurus
474,355,1.3352112676056338,57.01171875,Stegosaurus
474,474,1.0,23.5185546875,Stegosaurus
474,256,1.8515625,18.650390625,Stegosaurus
474,256,1.8515625,17.8076171875,Stegosaurus
474,266,1.781954887218045,21.552734375,Stegosaurus
474,389,1.218508997429306,28.0849609375,Stegosaurus
474,316,1.5,22.55859375,Stegosaurus
474,474,1.0,35.71484375,Stegosaurus
474,532,0.8909774436090225,45.0751953125,Stegosaurus
474,255,1.8588235294117648,29.6181640625,Stegosaurus
474,281,1.686832740213523,26.2158203125,Stegosaurus
474,351,1.3504273504273505,49.0537109375,Stegosaurus
474,240,1.975,17.8095703125,Stegosaurus
474,316,1.5,25.2822265625,Stegosaurus
474,338,1.4023668639053255,31.2666015625,Stegosaurus
474,316,1.5,36.095703125,Stegosaurus
474,266,1.781954887218045,12.232421875,Stegosaurus
474,663,0.7149321266968326,26.041015625,Stegosaurus
474,355,1.3352112676056338,16.6376953125,Stegosaurus
474,335,1.4149253731343283,22.6142578125,Stegosaurus
474,236,2.0084745762711864,22.9169921875,Stegosaurus
474,474,1.0,28.078125,Stegosaurus
474,262,1.8091603053435115,20.1357421875,Stegosaurus
474,237,2.0,21.6787109375,Stegosaurus
474,268,1.7686567164179106,14.84765625,Stegosaurus
474,312,1.5192307692307692,21.0185546875,Stegosaurus
474,207,2.289855072463768,15.8017578125,Stegosaurus
474,275,1.7236363636363636,17.2783203125,Stegosaurus
474,345,1.373913043478261,21.15234375,Stegosaurus
474,474,1.0,38.837890625,Stegosaurus
474,316,1.5,11.86328125,Stegosaurus
474,474,1.0,46.5576171875,Stegosaurus
474,352,1.3465909090909092,21.2109375,Stegosaurus
474,410,1.1560975609756097,52.4873046875,Stegosaurus
474,266,1.781954887218045,54.162109375,Stegosaurus
474,513,0.9239766081871345,36.00390625,Stegosaurus
474,252,1.880952380952381,15.3583984375,Stegosaurus
474,266,1.781954887218045,30.4765625,Stegosaurus
474,312,1.5192307692307692,23.2294921875,Stegosaurus
474,316,1.5,52.6396484375,Stegosaurus
474,222,2.135135135135135,15.4052734375,Stegosaurus
474,632,0.75,56.1611328125,Stegosaurus
474,337,1.4065281899109792,26.162109375,Stegosaurus
474,305,1.5540983606557377,16.017578125,Stegosaurus
474,266,1.781954887218045,17.13671875,Stegosaurus
474,284,1.6690140845070423,27.115234375,Stegosaurus
474,315,1.5047619047619047,24.2724609375,Stegosaurus
474,269,1.762081784386617,15.9482421875,Stegosaurus
474,266,1.781954887218045,11.0888671875,Stegosaurus
457,566,0.8074204946996466,61.4267578125,Stegosaurus
474,474,1.0,27.0673828125,Stegosaurus
474,316,1.5,21.107421875,Stegosaurus
474,332,1.427710843373494,25.2099609375,Stegosaurus
474,321,1.4766355140186915,57.6953125,Stegosaurus
474,474,1.0,34.1669921875,Stegosaurus
474,355,1.3352112676056338,36.138671875,Stegosaurus
474,405,1.1703703703703703,42.4990234375,Stegosaurus
474,355,1.3352112676056338,45.8291015625,Stegosaurus
474,266,1.781954887218045,34.96484375,Stegosaurus
474,506,0.9367588932806324,28.7265625,Stegosaurus
352,350,1.0057142857142858,14.4697265625,Stegosaurus
474,474,1.0,15.572265625,Stegosaurus
474,345,1.373913043478261,26.0068359375,Stegosaurus
474,220,2.1545454545454548,14.88671875,Stegosaurus
474,342,1.3859649122807018,46.515625,Stegosaurus
474,257,1.8443579766536966,19.24609375,Stegosaurus
474,355,1.3352112676056338,22.1865234375,Stegosaurus
474,355,1.3352112676056338,24.9814453125,Stegosaurus
474,474,1.0,26.2900390625,Stegosaurus
474,316,1.5,20.1572265625,Stegosaurus
474,474,1.0,58.779296875,Stegosaurus
474,347,1.3659942363112392,27.98828125,Stegosaurus
474,395,1.2,21.7060546875,Stegosaurus
474,382,1.2408376963350785,22.5712890625,Stegosaurus
474,309,1.5339805825242718,24.857421875,Stegosaurus
474,314,1.5095541401273886,24.6455078125,Stegosaurus
474,397,1.1939546599496222,45.8720703125,Stegosaurus
474,474,1.0,24.0166015625,Stegosaurus
474,266,1.781954887218045,18.923828125,Stegosaurus
474,295,1.6067796610169491,32.568359375,Stegosaurus
474,316,1.5,46.9365234375,Stegosaurus
474,266,1.781954887218045,32.197265625,Stegosaurus
474,341,1.3900293255131966,33.6318359375,Stegosaurus
474,296,1.6013513513513513,27.0869140625,Stegosaurus
474,358,1.324022346368715,24.3359375,Stegosaurus
474,474,1.0,23.7548828125,Stegosaurus
474,355,1.3352112676056338,36.041015625,Stegosaurus
474,296,1.6013513513513513,46.892578125,Stegosaurus
474,360,1.3166666666666667,23.2373046875,Stegosaurus
474,474,1.0,31.2080078125,Stegosaurus
474,306,1.5490196078431373,41.3251953125,Stegosaurus
306,204,1.5,9.1298828125,Stegosaurus
474,307,1.5439739413680782,33.0556640625,Stegosaurus
474,349,1.3581661891117478,51.056640625,Stegosaurus
474,355,1.3352112676056338,34.1591796875,Stegosaurus
474,255,1.8588235294117648,30.3525390625,Stegosaurus
474,328,1.4451219512195121,41.7138671875,Stegosaurus
474,474,1.0,30.1689453125,Stegosaurus
474,295,1.6067796610169491,23.603515625,Stegosaurus
474,266,1.781954887218045,35.3603515625,Stegosaurus
474,315,1.5047619047619047,19.16015625,Stegosaurus
474,474,1.0,21.6328125,Stegosaurus
474,316,1.5,22.6025390625,Stegosaurus
474,266,1.781954887218045,33.5263671875,Stegosaurus
474,266,1.781954887218045,29.6357421875,Stegosaurus
474,315,1.5047619047619047,33.462890625,Stegosaurus
474,266,1.781954887218045,25.79296875,Stegosaurus
474,474,1.0,69.2919921875,Stegosaurus
474,411,1.1532846715328466,47.1796875,Stegosaurus
474,316,1.5,42.150390625,Stegosaurus
474,329,1.4407294832826747,26.7275390625,Stegosaurus
474,266,1.781954887218045,23.2880859375,Stegosaurus
474,316,1.5,22.2060546875,Stegosaurus
474,257,1.8443579766536966,19.017578125,Stegosaurus
474,237,2.0,16.759765625,Stegosaurus
474,335,1.4149253731343283,41.3544921875,Stegosaurus
474,240,1.975,21.3515625,Stegosaurus
474,237,2.0,24.0263671875,Stegosaurus
474,506,0.9367588932806324,29.5068359375,Stegosaurus
474,355,1.3352112676056338,30.2578125,Stegosaurus
474,385,1.2311688311688311,73.1953125,Stegosaurus
474,315,1.5047619047619047,29.0986328125,Stegosaurus
474,345,1.373913043478261,20.7978515625,Stegosaurus
474,316,1.5,23.7353515625,Stegosaurus
474,236,2.0084745762711864,23.1923828125,Stegosaurus
474,474,1.0,39.9130859375,Stegosaurus
474,295,1.6067796610169491,32.5966796875,Stegosaurus
474,355,1.3352112676056338,48.8154296875,Stegosaurus
474,511,0.9275929549902152,48.1484375,Stegosaurus
474,266,1.781954887218045,31.572265625,Stegosaurus
474,474,1.0,29.5771484375,Stegosaurus
474,284,1.6690140845070423,30.3447265625,Stegosaurus
474,294,1.6122448979591837,18.267578125,Stegosaurus
474,274,1.72992700729927,21.8232421875,Stegosaurus
474,379,1.2506596306068603,32.908203125,Stegosaurus
474,300,1.58,28.9296875,Stegosaurus
474,223,2.125560538116592,27.984375,Stegosaurus
474,316,1.5,41.0576171875,Stegosaurus
474,278,1.7050359712230216,18.494140625,Stegosaurus
474,266,1.781954887218045,37.8525390625,Stegosaurus
474,474,1.0,32.4814453125,Stegosaurus
474,404,1.1732673267326732,23.4365234375,Stegosaurus
474,253,1.8735177865612649,24.1845703125,Trex
474,355,1.3352112676056338,36.728515625,Trex
474,268,1.7686567164179106,16.80078125,Trex
474,266,1.781954887218045,10.6875,Trex
474,236,2.0084745762711864,23.271484375,Trex
474,316,1.5,33.3896484375,Trex
474,355,1.3352112676056338,18.8955078125,Trex
474,237,2.0,14.193359375,Trex
474,266,1.781954887218045,29.9140625,Trex
474,266,1.781954887218045,9.1787109375,Trex
474,710,0.6676056338028169,50.20703125,Trex
474,316,1.5,23.34375,Trex
474,474,1.0,24.1435546875,Trex
474,338,1.4023668639053255,34.2138671875,Trex
474,325,1.4584615384615385,26.21484375,Trex
474,474,1.0,45.849609375,Trex
474,628,0.7547770700636943,60.9453125,Trex
474,303,1.5643564356435644,27.8876953125,Trex
474,296,1.6013513513513513,31.2802734375,Trex
474,710,0.6676056338028169,38.65234375,Trex
474,316,1.5,25.826171875,Trex
474,307,1.5439739413680782,19.3779296875,Trex
474,440,1.0772727272727274,17.326171875,Trex
474,248,1.9112903225806452,23.64453125,Trex
474,474,1.0,27.1962890625,Trex
474,357,1.3277310924369747,38.8984375,Trex
474,355,1.3352112676056338,29.6962890625,Trex
474,266,1.781954887218045,12.619140625,Trex
474,266,1.781954887218045,30.6015625,Trex
474,266,1.781954887218045,27.61328125,Trex
474,429,1.1048951048951048,19.611328125,Trex
474,963,0.49221183800623053,56.0419921875,Trex
474,474,1.0,12.9794921875,Trex
474,307,1.5439739413680782,18.2373046875,Trex
474,474,1.0,21.0654296875,Trex
474,474,1.0,26.2841796875,Trex
474,315,1.5047619047619047,28.603515625,Trex
474,461,1.0281995661605206,26.453125,Trex
474,266,1.781954887218045,33.8984375,Trex
474,315,1.5047619047619047,41.36328125,Trex
474,474,1.0,24.99609375,Trex
474,266,1.781954887218045,26.02734375,Trex
474,474,1.0,32.7705078125,Trex
474,568,0.8345070422535211,29.427734375,Trex
474,355,1.3352112676056338,32.6220703125,Trex
474,266,1.781954887218045,34.51171875,Trex
474,346,1.369942196531792,35.572265625,Trex
474,266,1.781954887218045,28.626953125,Trex
474,238,1.9915966386554622,13.4970703125,Trex
474,355,1.3352112676056338,39.2958984375,Trex
474,335,1.4149253731343283,48.455078125,Trex
474,199,2.3819095477386933,12.0986328125,Trex
474,316,1.5,31.923828125,Trex
474,267,1.7752808988764044,8.498046875,Trex
474,302,1.5695364238410596,26.80859375,Trex
474,356,1.3314606741573034,18.7392578125,Trex
474,260,1.823076923076923,24.3994140625,Trex
474,486,0.9753086419753086,34.2763671875,Trex
474,474,1.0,13.244140625,Trex
474,474,1.0,32.1181640625,Trex
474,266,1.781954887218045,12.7255859375,Trex
474,474,1.0,41.837890625,Trex
474,527,0.8994307400379506,55.9423828125,Trex
474,458,1.034934497816594,30.029296875,Trex
474,456,1.0394736842105263,24.4833984375,Trex
474,474,1.0,32.18359375,Trex
474,474,1.0,21.3154296875,Trex
474,267,1.7752808988764044,36.1416015625,Trex
474,314,1.5095541401273886,25.0927734375,Trex
474,336,1.4107142857142858,36.953125,Trex
474,355,1.3352112676056338,13.16796875,Trex
474,335,1.4149253731343283,19.5263671875,Trex
474,266,1.781954887218045,18.6044921875,Trex
474,316,1.5,22.3798828125,Trex
474,237,2.0,28.5576171875,Trex
474,355,1.3352112676056338,39.3935546875,Trex
474,395,1.2,28.4765625,Trex
474,474,1.0,28.7490234375,Trex
474,433,1.094688221709007,36.5439453125,Trex
474,474,1.0,43.123046875,Trex
474,568,0.8345070422535211,68.349609375,Trex
474,474,1.0,42.2744140625,Trex
474,339,1.3982300884955752,28.4404296875,Trex
474,247,1.9190283400809716,14.2587890625,Trex
474,315,1.5047619047619047,27.88671875,Trex
474,420,1.1285714285714286,64.5498046875,Trex
474,315,1.5047619047619047,35.4375,Trex
474,355,1.3352112676056338,62.427734375,Trex
474,474,1.0,40.78515625,Trex
474,627,0.7559808612440191,59.939453125,Trex
474,266,1.781954887218045,45.5107421875,Trex
474,284,1.6690140845070423,13.037109375,Trex
474,474,1.0,35.81640625,Trex
474,335,1.4149253731343283,18.939453125,Trex
474,266,1.781954887218045,13.341796875,Trex
474,474,1.0,31.982421875,Trex
474,355,1.3352112676056338,49.3623046875,Trex
474,474,1.0,37.513671875,Trex
474,266,1.781954887218045,39.267578125,Trex
474,404,1.1732673267326732,23.2890625,Trex
474,533,0.8893058161350844,29.8388671875,Trex
474,296,1.6013513513513513,16.2451171875,Trex
474,329,1.4407294832826747,18.474609375,Trex
474,266,1.781954887218045,23.0322265625,Trex
474,266,1.781954887218045,26.9169921875,Trex
474,254,1.8661417322834646,15.2783203125,Trex
474,335,1.4149253731343283,18.7392578125,Trex
474,354,1.3389830508474576,15.400390625,Trex
474,444,1.0675675675675675,18.7119140625,Trex
474,355,1.3352112676056338,30.76953125,Trex
474,316,1.5,15.8759765625,Trex
474,248,1.9112903225806452,19.4697265625,Trex
474,316,1.5,26.333984375,Trex
474,462,1.025974025974026,52.7451171875,Trex
474,266,1.781954887218045,25.859375,Trex
474,266,1.781954887218045,23.1357421875,Trex
474,337,1.4065281899109792,13.703125,Trex
474,266,1.781954887218045,22.640625,Trex
474,592,0.8006756756756757,49.6640625,Trex
474,474,1.0,39.048828125,Trex
474,266,1.781954887218045,23.037109375,Trex
474,266,1.781954887218045,33.80078125,Trex
474,474,1.0,30.6708984375,Trex
474,266,1.781954887218045,14.6318359375,Trex
474,315,1.5047619047619047,29.7568359375,Trex
474,355,1.3352112676056338,24.7548828125,Trex
474,474,1.0,28.28515625,Trex
474,379,1.2506596306068603,60.900390625,Trex
474,315,1.5047619047619047,28.470703125,Trex
474,296,1.6013513513513513,35.9384765625,Trex
474,414,1.144927536231884,38.03515625,Trex
474,298,1.5906040268456376,24.5986328125,Trex
474,322,1.4720496894409938,22.123046875,Trex
474,244,1.9426229508196722,37.6708984375,Trex
474,474,1.0,51.140625,Trex
474,266,1.781954887218045,15.9287109375,Trex
474,355,1.3352112676056338,35.876953125,Trex
474,265,1.788679245283019,24.4990234375,Trex
474,296,1.6013513513513513,15.8310546875,Trex
474,229,2.069868995633188,13.4912109375,Trex
474,311,1.5241157556270097,27.1259765625,Trex
474,316,1.5,32.7509765625,Trex
474,260,1.823076923076923,14.7734375,Trex
474,331,1.43202416918429,43.3046875,Trex
474,316,1.5,31.0390625,Trex
474,474,1.0,20.9375,Trex
474,315,1.5047619047619047,19.2236328125,Trex
474,372,1.2741935483870968,20.865234375,Trex
474,474,1.0,45.681640625,Trex
474,266,1.781954887218045,19.3818359375,Trex
474,248,1.9112903225806452,24.55078125,Trex
474,474,1.0,39.5986328125,Triceratops
474,265,1.788679245283019,18.9609375,Triceratops
474,304,1.5592105263157894,42.740234375,Triceratops
474,342,1.3859649122807018,34.8466796875,Triceratops
474,734,0.6457765667574932,79.1015625,Triceratops
474,388,1.2216494845360826,61.1005859375,Triceratops
474,338,1.4023668639053255,26.5068359375,Triceratops
474,270,1.7555555555555555,19.0986328125,Triceratops
474,285,1.6631578947368422,23.11328125,Triceratops
474,474,1.0,28.4443359375,Triceratops
474,397,1.1939546599496222,23.7353515625,Triceratops
474,474,1.0,32.3134765625,Triceratops
474,316,1.5,24.5615234375,Triceratops
474,355,1.3352112676056338,22.142578125,Triceratops
474,269,1.762081784386617,26.4052734375,Triceratops
474,359,1.3203342618384402,29.59375,Triceratops
474,335,1.4149253731343283,21.865234375,Triceratops
